subset_index,mean_total,std_total,iqr_total,range_total
0,30.42,2.318916500733422,3.0,11
1,12.13,4.910625461613054,4.0,25
2,32.04,7.17447777285088,8.25,36
3,73.72,3.312297258899498,3.25,21
4,22.54,5.83167941921406,10.0,25
5,17.46,2.4054651579814306,3.0,11
6,27.44,4.288391660086917,7.0,21
