subset_index,mean_total,std_total,iqr_total,range_total
0,53.5,4.717258234666113,6.0,25
1,48.18,4.504498312854056,7.0,23
2,65.4,5.615634740201107,8.0,27
3,60.69,5.169246667659718,8.0,34
4,78.94,6.0816332203005015,8.0,27
5,72.02,4.78630200349778,8.0,26
6,68.1,6.309364532825846,8.25,36
