subset_index,mean_total,std_total,iqr_total,range_total
0,45.62,3.6536407745002664,5.25,15
1,39.44,3.9602060960551437,5.0,22
2,41.07,4.374524505185066,5.25,24
3,41.93,2.822188419426931,4.0,17
4,51.35,5.3036579715124805,6.25,29
5,54.58,3.4762687531956495,5.0,16
6,32.53,3.520373602762966,5.0,16
