subset_index,mean_total,std_total,iqr_total,range_total
0,195.4,2.9814239699997125,4.25,11
1,200.0,0.0,0.0,0
2,198.04,2.565977869008696,4.0,9
3,187.77,1.7399349807891478,2.0,10
4,194.26,3.4775470281986562,5.0,14
5,190.26,3.173819672434358,4.0,21
6,197.98,2.711665781974485,3.0,11
