subset_index,mean_total,std_total,iqr_total,range_total
0,200.0,0.0,0.0,0
1,200.0,0.0,0.0,0
2,200.0,0.0,0.0,0
3,200.0,0.0,0.0,0
4,199.94,0.3120476524086382,0.0,2
5,200.0,0.0,0.0,0
6,200.0,0.0,0.0,0
