subset_index,mean_total,std_total,iqr_total,range_total
0,200.0,0.0,0.0,0
1,190.07,3.364265570415456,4.5,17
2,200.0,0.0,0.0,0
3,200.0,0.0,0.0,0
4,192.9,2.7210366414365823,4.0,12
5,190.52,3.340840032269149,4.25,17
6,187.8,2.04988297276216,3.0,10
