subset_index,mean_total,std_total,iqr_total,range_total
0,6.52,1.5536207303384482,1.5,8
1,5.74,0.9169558772416921,1.0,4
2,4.03,1.2098501451573969,2.0,5
3,4.96,1.2137262101196105,2.0,7
4,8.73,4.539067229413034,2.0,21
5,4.58,1.5774932166208668,3.0,7
6,16.16,2.415103987973866,3.0,13
