subset_index,mean_total,std_total,iqr_total,range_total
0,21.32,3.329937664354221,5.0,15
1,36.99,5.294355675641939,6.25,31
2,13.75,1.9507833184532712,3.0,13
3,19.9,3.1253282655869556,4.0,17
4,17.95,2.6299556396765844,4.0,13
5,26.62,4.817434666674449,7.0,24
6,14.63,4.672409885852712,5.0,23
