subset_index,mean_total,std_total,iqr_total,range_total
0,179.81,4.354714152907785,6.0,20
1,157.82,6.543375090559729,7.25,33
2,191.35,3.7019650801358748,5.0,19
3,178.16,5.4600847294273045,8.0,25
4,182.37,5.33646688248684,5.0,28
5,185.33,4.280694270132296,7.0,22
6,164.12,5.33007476211141,8.0,23
