subset_index,mean_total,std_total,iqr_total,range_total
0,14.94,2.654593883604173,4.0,14
1,2.75,1.358660956957105,2.0,5
2,14.95,2.5990479997588554,4.0,14
3,40.01,3.613932076077945,4.0,17
4,24.08,4.084165035892166,5.0,25
5,23.83,4.156180744847171,6.0,18
6,43.07,3.3792444317173826,5.25,16
