subset_index,mean_total,std_total,iqr_total,range_total
0,178.56,6.25924770385242,8.25,30
1,164.6,7.821235015757886,10.0,42
2,187.24,5.930779157424548,9.0,31
3,197.46,2.9212561294308563,4.0,10
4,184.64,5.582295244970492,7.25,27
5,181.86,5.906715917436098,7.0,29
6,181.92,5.725505579546158,8.0,28
