subset_index,mean_total,std_total,iqr_total,range_total
0,199.67,0.8415353933031103,0.0,4
1,195.3,2.6034165586355553,4.0,12
2,200.0,0.0,0.0,0
3,198.99,1.8173962949586129,2.0,7
4,199.91,0.40439504637835805,0.0,2
5,200.0,0.0,0.0,0
6,199.76,0.6375457995035739,0.0,3
