subset_index,mean_total,std_total,iqr_total,range_total
0,93.57,7.169315930344464,9.0,35
1,58.62,5.462045348945703,7.5,28
2,73.87,6.844086144366913,10.0,32
3,61.75,6.192819236907377,8.0,38
4,75.85,7.526887829909545,10.25,37
5,88.95,6.805189641781193,9.0,39
6,80.45,5.203679739211744,7.0,27
