subset_index,mean_total,std_total,iqr_total,range_total
0,95.46,5.109745096332591,7.0,26
1,127.62,4.5411252109822025,6.0,24
2,107.03,6.087667613273327,7.0,27
3,111.22,5.627457936607153,8.25,25
4,120.03,5.632616056182389,8.0,28
5,113.19,6.804180236212786,9.25,32
6,85.77,6.600971768067813,9.0,35
