subset_index,mean_total,std_total,iqr_total,range_total
0,2.85,0.7436600722307893,1.0,2
1,3.32,0.8513803408867772,1.0,4
2,2.99,0.6275654418770873,0.0,2
3,3.1,0.7849596270902193,2.0,2
4,4.05,1.2502524997500755,2.0,7
5,3.59,0.9857059204530335,1.0,6
6,3.19,0.7874649262672022,1.0,3
