subset_index,mean_total,std_total,iqr_total,range_total
0,192.43,3.652189048842468,5.0,17
1,189.08,4.011800774533232,6.0,20
2,194.24,3.643508132988249,6.0,14
3,189.31,3.020786572260861,4.0,14
4,189.2,5.093073133128352,6.25,26
5,193.9,3.7077587229315196,4.25,18
6,179.92,4.890064137895055,6.0,23
