subset_index,mean_total,std_total,iqr_total,range_total
0,47.43,5.444402184952463,8.0,26
1,64.14,3.219322972930863,5.0,14
2,79.05,5.238503526000452,6.25,28
3,55.69,6.374974747424733,8.25,32
4,82.18,6.79033775807116,9.25,32
5,61.91,5.436678650377889,6.25,26
6,75.42,5.65538984893476,7.0,28
