subset_index,mean_total,std_total,iqr_total,range_total
0,173.92,6.889722986324112,8.25,32
1,186.04,6.469696260024095,8.25,31
2,154.23,7.247228658758001,11.25,34
3,186.35,4.506728975721315,5.25,24
4,153.4,5.371078555419279,6.25,29
5,155.19,6.4427470770619175,9.25,29
6,175.03,4.6978503573228005,7.25,20
