subset_index,mean_total,std_total,iqr_total,range_total
0,188.15,3.8960612070773384,6.0,20
1,173.11,5.132378895922738,6.0,26
2,198.31,2.013565108071862,3.0,7
3,189.6,4.002524455915541,5.0,21
4,177.45,4.0336338480583525,5.0,18
5,191.27,4.815494771982414,6.0,21
6,191.95,4.755379728648007,7.0,20
