subset_index,mean_total,std_total,iqr_total,range_total
0,168.15,5.591073332563345,8.25,29
1,172.92,5.129987102982587,8.0,27
2,175.2,4.292346959909279,5.25,26
3,179.14,3.241211894562671,5.25,15
4,186.86,2.8885703010033152,4.0,14
5,164.38,5.649313894159846,8.25,26
6,175.26,4.598242967029731,6.0,24
