subset_index,mean_total,std_total,iqr_total,range_total
0,22.76,3.714889505813604,4.0,16
1,36.37,4.538622137729785,5.0,24
2,36.27,4.917203360538274,7.0,21
3,38.56,5.944728587563775,8.0,28
4,24.92,3.865621593357309,5.0,18
5,22.0,4.138999049445786,5.0,19
6,27.87,4.676731570425888,7.0,24
