subset_index,mean_total,std_total,iqr_total,range_total
0,157.59,6.776511721461937,11.25,29
1,131.0,7.048174776264254,9.0,36
2,142.24,6.941487047041319,11.0,32
3,167.9,5.817945070940837,6.25,30
4,172.19,5.498751006025153,8.0,24
5,161.63,4.172190278159868,5.25,20
6,149.29,5.529160529557466,7.0,33
