subset_index,mean_total,std_total,iqr_total,range_total
0,159.42,5.2784677911513525,6.0,31
1,160.06,5.4212824156561945,8.0,26
2,182.76,4.0901952239100945,5.25,23
3,191.03,4.531494725192171,7.0,20
4,168.2,5.389852043470677,9.0,27
5,184.18,3.8095573591596232,4.25,17
6,195.86,2.745133434964055,4.0,11
