subset_index,mean_total,std_total,iqr_total,range_total
0,61.77,6.666446966076844,10.25,31
1,36.69,4.130925496126194,5.0,18
2,54.65,5.677129378462144,9.0,24
3,51.65,6.943313039147519,9.0,34
4,53.54,5.966945989737501,9.0,28
5,44.02,5.966201099154768,7.25,30
6,57.61,5.754041179813529,8.0,26
