subset_index,mean_metric,std_metric,iqr,range_metric
0,0.4742796676068084,0.023636000838148718,0.03149804994181149,0.11865660175662857
1,0.4430556641148188,0.028459887645344267,0.04025001711144621,0.1461031153699121
2,0.38958681195351724,0.03256052036235144,0.04111813695915589,0.13419330342892466
