subset_index,mean_total,std_total,iqr_total,range_total
0,200.0,0.0,0.0,0
1,199.97,0.22270150335361158,0.0,2
2,200.0,0.0,0.0,0
3,194.98,2.260687300514403,3.25,11
4,200.0,0.0,0.0,0
5,198.2,2.0050441442028273,3.0,7
6,192.02,2.6399418420285277,3.0,14
