subset_index,mean_total,std_total,iqr_total,range_total
0,81.7,6.854181058288289,10.5,34
1,90.86,6.40867467664814,8.25,35
2,102.5,6.9099547572668465,9.0,33
3,88.91,6.742140954212143,10.25,27
4,119.13,6.180214438435815,9.25,34
5,115.36,6.571318149520857,8.25,35
6,81.69,6.848571332250932,9.0,35
