subset_index,mean_metric,std_metric,iqr,range_metric
0,1.7369999999999999,0.2653965966913546,0.32499999999999973,1.2
1,1.389,0.24074589479072295,0.40000000000000013,1.3
2,1.036,0.27506473067371984,0.3999999999999999,1.2000000000000002
3,1.655,0.30063065026505176,0.32499999999999996,1.6
4,1.305,0.18111606859423138,0.19999999999999996,0.9000000000000001
5,1.138,0.23816639629307979,0.19999999999999996,1.2000000000000002
6,1.383,0.24987067362008203,0.40000000000000013,1.1
7,1.6159999999999999,0.28487814158961994,0.42500000000000004,1.2999999999999998
