subset_index,mean_metric,std_metric,iqr,range_metric
0,0.7665661612247776,0.009743894208918804,0.012186977267775512,0.0568725705236498
1,0.7177426533807512,0.020113583788764593,0.024178921433872125,0.11497614981218707
2,0.7677087744539755,0.022986783731556205,0.02384605258722794,0.11170937530753444
3,0.675800008184769,0.03068676116335656,0.04111948031447854,0.16581121383994857
