subset_index,mean_total,std_total,iqr_total,range_total
0,199.9,0.4819992036541412,0.0,4
1,195.64,2.9491310139384703,4.25,12
2,200.0,0.0,0.0,0
3,197.32,2.5697541445897807,4.25,10
4,199.53,1.0959521481849062,0.0,5
5,199.55,1.1135075167680684,0.0,5
6,193.11,2.3990528434060248,4.0,11
