subset_index,mean_total,std_total,iqr_total,range_total
0,103.8,9.991915924305202,17.0,46
1,117.18,5.242368190276628,6.0,30
2,82.23,8.77537302438886,12.0,54
3,132.3,7.216003538712205,9.25,39
4,110.27,5.026907397177511,6.25,28
5,89.54,6.217310471172361,9.25,30
6,81.54,8.282170212833316,11.25,36
