subset_index,mean_total,std_total,iqr_total,range_total
0,54.15,4.454880424428874,5.0,24
1,45.4,4.950257620068931,6.0,25
2,19.36,3.066666666666668,4.0,20
3,34.68,3.824112757730658,5.0,22
4,50.32,4.338877572121459,6.0,21
5,36.52,2.439075830943128,3.0,12
6,62.18,4.003483331784808,6.0,19
