subset_index,mean_total,std_total,iqr_total,range_total
0,3.5,1.1503183573395337,2.0,3
1,3.22,0.9490026662797428,2.0,4
2,2.84,1.3686238756982552,2.0,6
3,3.53,0.9151364638537509,1.0,5
4,3.65,1.5000000000000002,3.0,6
5,3.36,0.7852169487254185,1.0,4
6,3.02,1.238930786989126,1.0,6
