subset_index,mean_total,std_total,iqr_total,range_total
0,22.45,4.188428021696121,4.25,19
1,46.14,3.542013352015854,6.0,14
2,31.68,2.424121209090758,3.0,13
3,31.6,3.259794874875201,4.25,17
4,35.14,3.8638966044262837,5.0,19
5,28.12,2.6601435367971478,3.25,12
6,22.01,3.304404773796774,4.25,15
