subset_index,mean_total,std_total,iqr_total,range_total
0,170.17,6.863834367335956,8.25,33
1,96.7,7.008652660905098,9.0,34
2,146.76,5.150502574281148,6.5,24
3,108.15,6.26740002156421,7.25,30
4,167.17,5.860421951919967,8.0,28
5,151.07,5.576384187451637,6.25,33
6,139.24,6.763120432152454,10.0,32
