subset_index,mean_total,std_total,iqr_total,range_total
0,23.46,4.1788790725540625,4.0,24
1,29.36,4.795873647251774,6.0,23
2,21.86,3.7632459661866635,6.0,18
3,28.29,5.55103957867717,8.25,27
4,24.05,3.3646258440883243,4.0,17
5,32.71,5.06980564646509,6.0,28
6,10.1,3.6858999695947516,4.0,20
