subset_index,mean_metric,std_metric,iqr,range_metric
0,0.8646479912405125,0.005958758817305755,0.006814442574728297,0.03063379526119958
1,0.8695383389596393,0.0017449364533072183,0.001977294683641384,0.010686337947845459
2,0.8675703574423419,0.003174066108451994,0.0037794202567341673,0.015271490812083677
3,0.8639363549356426,0.008221697794538213,0.00463755130772503,0.050429356097916544
4,0.8590775016551511,0.0051543737735276025,0.005678789317580479,0.028153938054711003
5,0.8659738407735929,0.004385590117019314,0.004935924708812434,0.02418264150592586
6,0.8699106510882311,0.0046426913462248596,0.0029338657855432215,0.03748572468740019
