subset_index,mean_metric,std_metric,iqr,range_metric
0,50.0,0.0,0.0,0.0
1,50.0,0.0,0.0,0.0
2,50.0,0.0,0.0,0.0
3,50.0,0.0,0.0,0.0
4,50.0,0.0,0.0,0.0
