subset_index,mean_total,std_total,iqr_total,range_total
0,188.93,3.4060403860070534,4.0,16
1,200.0,0.0,0.0,0
2,185.83,2.8676354952004153,4.0,14
3,181.73,4.092009952889346,8.0,15
4,194.26,3.6337920199764375,5.25,14
5,174.08,4.174671099365646,6.0,18
6,199.38,1.4618377806616256,0.0,8
