subset_index,mean_total,std_total,iqr_total,range_total
0,187.55,2.0566472667421496,3.0,9
1,184.12,1.327867584976879,1.0,6
2,170.31,6.858887915277774,11.0,32
3,187.41,1.775791188015731,3.0,9
4,199.63,0.9498006170356008,0.0,6
5,193.15,2.858179826251653,4.0,11
6,181.46,3.526007270657173,4.25,19
