subset_index,mean_total,std_total,iqr_total,range_total
0,156.46,6.689989506416249,9.25,30
1,168.07,7.7031477233975485,11.0,34
2,180.22,4.251155517306231,5.5,20
3,154.75,7.447289521169508,11.0,35
4,183.22,5.873377704231668,8.0,30
5,173.01,6.662870131095031,9.25,34
6,168.7,6.265989647503919,8.25,28
