subset_index,mean_total,std_total,iqr_total,range_total
0,166.18,3.7882860387134296,4.0,21
1,173.86,2.899041987354515,4.0,15
2,156.29,4.441073216366891,6.0,23
3,170.75,2.051729991883911,3.0,10
4,137.66,5.160494847464443,7.0,25
5,167.07,3.3971318859451185,5.25,18
6,197.61,2.278112811034163,4.0,9
