subset_index,mean_total,std_total,iqr_total,range_total
0,189.99,3.7698833141120196,5.25,18
1,200.0,0.0,0.0,0
2,200.0,0.0,0.0,0
3,192.33,3.191070242556454,5.0,16
4,168.95,3.082616624318577,4.0,13
5,188.11,4.9070038586378635,8.0,19
6,185.56,3.2171258896566353,4.0,15
