subset_index,mean_metric,std_metric,iqr,range_metric
0,5.653,0.7904039371349205,0.9500000000000002,3.9000000000000004
1,6.672999999999999,0.7642061967238366,1.125,3.2
2,5.292000000000001,0.7627276941042166,0.9249999999999998,3.5999999999999996
3,6.52,0.6496308197893647,1.0,3.1999999999999993
4,5.252999999999999,1.059965217649269,1.325000000000001,4.800000000000001
5,5.939,0.7250071403340477,1.0,3.3999999999999995
6,5.683,0.8095459508049229,1.125,3.5000000000000004
