subset_index,mean_total,std_total,iqr_total,range_total
0,155.19,3.7001091984978047,7.0,14
1,184.24,4.49043877633805,6.5,21
2,184.18,4.198075557185501,5.0,25
3,181.95,5.815991538487445,8.0,29
4,173.03,5.9839094008158,8.0,28
5,165.21,3.6077777933321538,4.0,17
6,184.4,5.825752650035351,9.25,29
