subset_index,mean_total,std_total,iqr_total,range_total
0,29.09,4.082717949918394,5.0,23
1,36.09,3.5393744810590086,4.0,19
2,35.74,4.140511850464672,5.0,27
3,32.24,4.524054675517385,6.0,24
4,22.5,3.17661912902839,4.0,16
5,21.63,4.11367514910004,6.0,24
6,11.77,3.0446342932769417,3.0,17
