subset_index,mean_metric,std_metric,iqr,range_metric
0,4.058,0.3879966676936983,0.5,1.9
1,2.864,0.22630987962561772,0.2999999999999998,1.0
2,2.215,0.4041139453274048,0.5,1.9000000000000001
3,1.736,0.297640553335561,0.3999999999999999,1.4
4,1.2790000000000001,0.28825318556765156,0.4249999999999998,1.3
5,0.8490000000000001,0.2105764095107148,0.30000000000000004,0.9999999999999999
