subset_index,mean_total,std_total,iqr_total,range_total
0,69.15,5.895341423959301,8.0,31
1,118.15,5.0918334297939944,7.25,25
2,99.71,3.801368706190447,5.0,24
3,88.99,5.375768678885733,7.25,28
4,96.71,6.107281628424296,10.25,29
5,78.82,3.6164048222487266,4.0,22
6,97.95,5.753128266298678,6.0,30
