subset_index,mean_total,std_total,iqr_total,range_total
0,134.25,4.586706747534534,6.25,21
1,88.18,6.360198205411619,8.25,31
2,125.14,6.642410418034719,9.25,35
3,114.73,6.195232771325795,8.0,31
4,80.57,5.747647740202467,9.0,25
5,142.45,6.4859989067360955,9.0,33
6,104.06,7.117796730943523,9.0,33
