subset_index,mean_total,std_total,iqr_total,range_total
0,199.8,0.6963106238227902,0.0,4
1,200.0,0.0,0.0,0
2,199.56,1.2578641509408803,0.0,8
3,197.22,2.3723150692685797,4.0,10
4,200.0,0.0,0.0,0
5,200.0,0.0,0.0,0
6,200.0,0.0,0.0,0
