subset_index,mean_total,std_total,iqr_total,range_total
0,62.78,5.324955541143185,9.25,25
1,60.74,5.924815131582954,8.25,31
2,41.11,4.8884423579365945,5.0,25
3,46.32,4.5613218002741895,6.0,25
4,79.56,4.381596037790776,5.0,23
5,50.56,4.477372967139179,6.25,24
6,49.26,5.131837641211731,8.0,24
