subset_index,mean_total,std_total,iqr_total,range_total
0,76.54,5.4130780653352994,9.0,23
1,51.05,4.149662271763447,6.0,23
2,62.82,5.973645825159408,8.0,37
3,74.87,4.734688239712593,6.0,23
4,76.2,5.142416206847172,8.0,23
5,63.12,5.563735392265839,8.25,30
6,64.05,4.8144878158837345,6.0,25
