subset_index,mean_metric,std_metric,iqr,range_metric
0,0.319,0.10981619170047721,0.2,0.39999999999999997
1,0.325,0.04793724854411025,0.10000000000000003,0.2
2,0.27399999999999997,0.08117819282232752,0.0,0.4
3,0.47,0.1049290284435199,0.125,0.39999999999999997
4,0.36700000000000005,0.1271720380929993,0.10000000000000003,0.49999999999999994
5,0.326,0.07333333333333332,0.10000000000000003,0.30000000000000004
6,0.309,0.10356767172367361,0.024999999999999967,0.49999999999999994
