subset_index,mean_total,std_total,iqr_total,range_total
0,196.53,2.451365317367429,4.0,8
1,199.85,0.5000000000000018,0.0,3
2,197.85,2.1944604269971615,3.0,9
3,200.0,0.0,0.0,0
4,199.59,1.1814645935695967,0.0,7
5,198.6,2.0400039611765908,3.0,9
6,199.97,0.22270150335361613,0.0,2
