subset_index,mean_total,std_total,iqr_total,range_total
0,36.61,3.9744004058296105,5.0,19
1,26.03,3.3042824982562906,4.0,14
2,39.37,3.78368373761109,4.0,17
3,40.96,4.8365610956880545,6.5,25
4,32.58,3.197789640651583,5.0,14
5,53.01,3.8230956836130328,6.0,16
6,38.17,3.71199257662093,4.25,19
