subset_index,mean_total,std_total,iqr_total,range_total
0,21.59,4.192574002647629,5.25,19
1,9.14,2.7006172134038793,2.0,19
2,23.56,3.822633287738343,5.0,18
3,36.85,2.4510356500009842,4.0,13
4,38.3,5.709287135532736,9.0,26
5,31.49,2.2940194533885823,3.0,11
6,24.39,3.810922632792656,5.0,21
