subset_index,mean_total,std_total,iqr_total,range_total
0,198.61,2.326374905732134,2.0,10
1,200.0,0.0,0.0,0
2,200.0,0.0,0.0,0
3,200.0,0.0,0.0,0
4,200.0,0.0,0.0,0
5,200.0,0.0,0.0,0
6,200.0,0.0,0.0,0
