subset_index,mean_total,std_total,iqr_total,range_total
0,200.0,0.0,0.0,0
1,200.0,0.0,0.0,0
2,199.97,0.30000000000000043,0.0,3
3,200.0,0.0,0.0,0
4,200.0,0.0,0.0,0
5,200.0,0.0,0.0,0
6,193.48,2.2983525061278662,3.0,10
