subset_index,mean_total,std_total,iqr_total,range_total
0,131.1,5.470767124388765,8.0,26
1,102.09,5.220578937670078,8.0,21
2,122.47,5.444773232702676,7.0,31
3,166.96,3.452184200991563,4.0,17
4,127.56,5.848802001135347,9.0,24
5,89.2,6.239334333828646,8.0,33
6,115.62,5.227703978697426,7.0,23
