,procedure,ablation,family,policy,n_tasks,n_subsets,mean_start_mean,mean_start_ci_lo,mean_start_ci_hi,best_start_mean,best_start_ci_lo,best_start_ci_hi,worst_start_mean,worst_start_ci_lo,worst_start_ci_hi,gap_mean,gap_ci_lo,gap_ci_hi
46,random_v_MSE_v2,pretrained_baseline15p,BTCV,mse_alternate_start_min,20,200,3.0901206,3.03600375,3.14693375,2.53677,2.4814875,2.6049999999999995,3.746792,3.6449875000000005,3.8430125,-0.5533506,-0.57365375,-0.5305475000000001
47,random_v_MSE_v2,pretrained_baseline15p,BTCV,mse_max,20,200,3.0958630499999997,3.0374375000000002,3.1593537499999997,2.562812,2.509,2.6220499999999998,3.7145275,3.6059750000000004,3.822025,-0.5330510500000001,-0.56651875,-0.49553875000000003
48,random_v_MSE_v2,pretrained_baseline15p,BTCV,mse_min,20,200,3.07821925,3.0154275,3.1493100000000003,2.535775,2.475475,2.601,3.754297,3.6675000000000004,3.8390124999999995,-0.54244425,-0.5622512499999999,-0.52247875
49,random_v_MSE_v2,pretrained_baseline15p,BTCV,random,20,200,3.080595585,3.023672625,3.1437327500000003,2.2402100000000003,2.1885000000000003,2.301025,4.3577305,4.1969875,4.524025,-0.840385585,-0.855106,-0.8260131249999999
50,random_v_MSE_v2,pretrained_baseline15p,BUID,mse_alternate_start_max,4,40,1.227242,1.09545,1.3706,0.936635,0.8150000000000001,1.060125,1.6457600000000001,1.449875,1.880125,-0.29060700000000006,-0.3325,-0.252
51,random_v_MSE_v2,pretrained_baseline15p,BUID,mse_alternate_start_min,4,40,1.2437695,1.1029875,1.3930125000000002,0.942445,0.7899999999999999,1.110125,1.6474699999999998,1.43,1.9249999999999998,-0.3013245,-0.3315125,-0.2734875
52,random_v_MSE_v2,pretrained_baseline15p,BUID,mse_max,4,40,1.2394399999999999,1.09595,1.39405,0.9480050000000001,0.8150000000000001,1.100125,1.584775,1.4,1.7901250000000002,-0.291435,-0.3405125,-0.2484875
53,random_v_MSE_v2,pretrained_baseline15p,BUID,mse_min,4,40,1.2450340000000002,1.1355,1.3655249999999999,0.981865,0.8648749999999998,1.11,1.6072800000000003,1.4899999999999998,1.74,-0.263169,-0.2955,-0.23298749999999993
54,random_v_MSE_v2,pretrained_baseline15p,BUID,random,4,40,1.2466126,1.14133875,1.36436125,0.80725,0.7100000000000001,0.905125,1.99767,1.814875,2.1999999999999997,-0.4393626,-0.49119999999999997,-0.39669125000000005
55,random_v_MSE_v2,pretrained_baseline15p,WBC,mse_alternate_start_max,8,80,5.181205,4.64315,5.71930625,4.478050000000001,3.8924375,5.045062500000001,5.97275,5.3745625,6.57025,-0.7031550000000001,-0.7950125000000001,-0.62798125
56,random_v_MSE_v2,pretrained_baseline15p,WBC,mse_alternate_start_min,8,80,5.25483775,4.683887499999999,5.809049999999999,4.4188600000000005,3.8324999999999996,5.005125,6.1988900000000005,5.6173125,6.7950625,-0.83597775,-0.8970312500000002,-0.7837437499999999
57,random_v_MSE_v2,pretrained_baseline15p,WBC,mse_max,8,80,5.21017175,4.6876187499999995,5.730712499999999,4.382205,3.7824375,4.955,6.056494999999999,5.5124375,6.577625,-0.8279667500000001,-0.93850625,-0.7422375000000001
58,random_v_MSE_v2,pretrained_baseline15p,WBC,mse_min,8,80,5.31564275,4.773350000000001,5.845625,4.458375,3.8948749999999994,5.0251875,6.171465,5.597125,6.7600625,-0.85726775,-0.9497687499999999,-0.7649937499999999
59,random_v_MSE_v2,pretrained_baseline15p,WBC,random,8,80,5.259063374999999,4.69358375,5.808125625000001,4.083135,3.5023124999999995,4.665187500000001,6.786912500000001,6.172125,7.4125,-1.175928375,-1.296151875,-1.077148125
60,random_v_MSE_v2,pretrained_baseline5p,ACDC,mse_alternate_start_max,6,60,3.412361833333333,3.3199875000000003,3.501908333333333,3.1660583333333334,3.053291666666666,3.2700416666666676,3.662576666666667,3.5682916666666666,3.7500416666666667,-0.24630350000000004,-0.2851666666666666,-0.2126666666666667
61,random_v_MSE_v2,pretrained_baseline5p,ACDC,mse_alternate_start_min,6,60,3.417606833333333,3.316991666666667,3.5145083333333336,3.1652283333333333,3.056625,3.2700416666666667,3.6664433333333335,3.568291666666666,3.760041666666666,-0.2523784999999999,-0.2764999999999999,-0.2303208333333333
62,random_v_MSE_v2,pretrained_baseline5p,ACDC,mse_max,6,60,3.4130453333333333,3.3146624999999994,3.5088541666666666,3.18304,3.0799583333333334,3.2800416666666674,3.650135,3.5599583333333333,3.7400416666666665,-0.2300053333333334,-0.24800416666666678,-0.2100000000000001
63,random_v_MSE_v2,pretrained_baseline5p,ACDC,mse_min,6,60,3.4283748333333333,3.324658333333333,3.523020833333333,3.2036516666666666,3.0916249999999996,3.3000000000000003,3.694198333333333,3.5899166666666664,3.813333333333333,-0.22472316666666667,-0.2621791666666666,-0.19049583333333336
64,random_v_MSE_v2,pretrained_baseline5p,ACDC,random,6,60,3.4257891,3.32842375,3.5127224999999997,3.0338933333333333,2.9299999999999997,3.1300000000000003,3.8295833333333333,3.736666666666667,3.918375,-0.39189576666666665,-0.41981875,-0.361745
65,random_v_MSE_v2,pretrained_baseline5p,BTCV,mse_alternate_start_max,20,200,2.3718885499999995,2.3328499999999996,2.4182675,2.0190765,1.9714875000000003,2.075,2.7601130000000005,2.7024999999999997,2.8200125,-0.35281204999999993,-0.36860124999999994,-0.33534875000000003
66,random_v_MSE_v2,pretrained_baseline5p,BTCV,mse_alternate_start_min,20,200,2.38141215,2.3461812500000003,2.426055,2.0081345,1.9695,2.0500125,2.766166,2.7239874999999993,2.8170249999999997,-0.37327765,-0.38460125,-0.36049749999999997
67,random_v_MSE_v2,pretrained_baseline5p,BTCV,mse_max,20,200,2.3650466000000003,2.32628625,2.4107087500000004,2.0249444999999997,1.9809875,2.0745125000000004,2.7551335000000003,2.7015,2.8165124999999995,-0.3401021,-0.35535125,-0.324
68,random_v_MSE_v2,pretrained_baseline5p,BTCV,mse_min,20,200,2.40502665,2.3657925,2.4588512500000004,2.0383454999999997,2.0029750000000006,2.0800374999999995,2.8075665,2.7559875000000003,2.8670625,-0.36668115,-0.3815,-0.3533962499999999
69,random_v_MSE_v2,pretrained_baseline5p,BTCV,random,20,200,2.3823947100000002,2.3467512500000005,2.425591,1.816682,1.778975,1.859025,3.0360085,2.9884875,3.0930125,-0.56571271,-0.5848186249999999,-0.54863925
70,random_v_MSE_v2,pretrained_baseline5p,BUID,mse_alternate_start_max,4,40,1.234001,1.101975,1.3780375,0.9513149999999999,0.8200000000000001,1.085,1.709845,1.495,1.9502499999999998,-0.28268600000000005,-0.32201250000000003,-0.2415
71,random_v_MSE_v2,pretrained_baseline5p,BUID,mse_alternate_start_min,4,40,1.24831,1.103,1.406025,0.97756,0.85,1.1199999999999999,1.68224,1.3900000000000001,2.07,-0.27075,-0.31651250000000003,-0.2269875
72,random_v_MSE_v2,pretrained_baseline5p,BUID,mse_max,4,40,1.232059,1.0939750000000001,1.3780499999999998,0.9379200000000001,0.815,1.08,1.6349449999999999,1.4100000000000001,1.9051249999999997,-0.294139,-0.33199999999999996,-0.258
73,random_v_MSE_v2,pretrained_baseline5p,BUID,mse_min,4,40,1.2591459999999999,1.1395,1.3994999999999997,0.96736,0.8550000000000001,1.085125,1.736855,1.464875,2.13,-0.29178600000000005,-0.3285125,-0.25650000000000006
74,random_v_MSE_v2,pretrained_baseline5p,BUID,random,4,40,1.2441133500000001,1.138425,1.361205,0.82176,0.725,0.9299999999999999,2.1668649999999996,1.834875,2.5549999999999997,-0.42235335,-0.44245249999999997,-0.40044625
75,random_v_MSE_v2,pretrained_baseline5p,WBC,mse_alternate_start_max,8,80,2.75431175,2.5683499999999997,2.899,2.3274274999999998,2.1074375,2.5000625,3.240785,3.0875000000000004,3.3899999999999997,-0.4268842500000001,-0.47700000000000004,-0.38275000000000003
76,random_v_MSE_v2,pretrained_baseline5p,WBC,mse_alternate_start_min,8,80,2.784287,2.6134812499999995,2.937525,2.3292025000000005,2.115,2.5225625,3.275125,3.1450000000000005,3.3975,-0.45508450000000006,-0.5097500000000001,-0.4065000000000001
77,random_v_MSE_v2,pretrained_baseline5p,WBC,mse_max,8,80,2.7743602499999995,2.6072312499999994,2.9128125,2.3467399999999996,2.1249375,2.52,3.2136225000000005,3.0999999999999996,3.3200625,-0.42762025000000004,-0.5095000000000001,-0.3562437500000001
78,random_v_MSE_v2,pretrained_baseline5p,WBC,mse_min,8,80,2.8531165,2.7004812499999997,2.99851875,2.40734,2.2024375,2.5950625,3.27974,3.1624375,3.385,-0.4457765000000001,-0.5102562500000001,-0.38996875000000014
79,random_v_MSE_v2,pretrained_baseline5p,WBC,random,8,80,2.8054715999999997,2.64358,2.9582693749999995,2.1217175,1.89,2.3300625,3.51927,3.4349999999999996,3.6075,-0.6837541,-0.7614125000000002,-0.618131875
80,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,ACDC,mse_embedding_alternate_start_max_clip,6,60,3.4102685,3.303625,3.5078458333333336,3.1729366666666663,3.061666666666667,3.275,3.6363649999999996,3.5316249999999996,3.735083333333334,-0.2373318333333333,-0.2635125,-0.21316249999999998
81,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,ACDC,mse_embedding_alternate_start_max_dinov2,6,60,3.455032,3.354766666666667,3.550670833333333,3.2076800000000003,3.084958333333333,3.3183333333333334,3.6977733333333336,3.606666666666667,3.785,-0.24735200000000002,-0.28083749999999996,-0.21832916666666669
82,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,ACDC,mse_embedding_alternate_start_max_medsam,6,60,3.407830166666667,3.3131208333333335,3.4983416666666667,3.174731666666667,3.0766249999999995,3.2649999999999992,3.648486666666667,3.5582916666666664,3.7316666666666656,-0.23309850000000001,-0.2568333333333333,-0.21216666666666664
83,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,ACDC,mse_embedding_alternate_start_max_multiverseg,6,60,3.3896668333333335,3.2968166666666665,3.4806666666666666,3.146673333333333,3.0450000000000004,3.24,3.6465316666666667,3.5283333333333338,3.763333333333333,-0.24299349999999997,-0.26533333333333325,-0.22132916666666663
84,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,ACDC,mse_embedding_alternate_start_max_vit,6,60,3.4104943333333333,3.317808333333334,3.4998375000000004,3.1663033333333335,3.071625,3.2549999999999994,3.661083333333333,3.5715416666666657,3.75,-0.244191,-0.26067083333333335,-0.22499166666666662
85,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,ACDC,random,6,60,3.4257891,3.32842375,3.5127224999999997,3.0338933333333333,2.9299999999999997,3.1300000000000003,3.8295833333333333,3.736666666666667,3.918375,-0.39189576666666665,-0.41981875,-0.361745
86,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,BTCV,mse_embedding_alternate_start_max_clip,20,200,2.3732855499999994,2.33289125,2.417855,2.0193495,1.9794749999999999,2.0629999999999997,2.7657815,2.7135000000000002,2.8235125,-0.35393605,-0.36915125000000004,-0.3387462500000001
87,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,BTCV,mse_embedding_alternate_start_max_dinov2,20,200,2.3914780999999996,2.357095,2.4338999999999995,2.0307649999999997,2.0020000000000002,2.0650125,2.7939220000000007,2.7429874999999995,2.8505125000000007,-0.36071309999999995,-0.37745375,-0.34654500000000005
88,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,BTCV,mse_embedding_alternate_start_max_medsam,20,200,2.3866956,2.34794625,2.4291674999999997,2.032995,1.9805,2.0880375,2.7941185,2.7465,2.847,-0.35370060000000003,-0.37435125,-0.33379875
89,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,BTCV,mse_embedding_alternate_start_max_multiverseg,20,200,2.37415015,2.3418912499999998,2.4147499999999997,2.032948,2.0009875,2.0765125,2.7595169999999998,2.7114875,2.8140125,-0.34120215,-0.35700125,-0.32534375
90,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,BTCV,mse_embedding_alternate_start_max_vit,20,200,2.37437495,2.3331875,2.4262875000000004,2.018137,1.9785,2.0699999999999994,2.792557,2.7464875,2.8455,-0.35623795,-0.3691525,-0.34494875
91,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,BTCV,random,20,200,2.3823947100000002,2.3467512500000005,2.425591,1.816682,1.778975,1.859025,3.0360085,2.9884875,3.0930125,-0.56571271,-0.5848186249999999,-0.54863925
92,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,BUID,mse_embedding_alternate_start_max_clip,4,40,1.233746,1.108975,1.373,0.9070300000000001,0.805,1.015125,1.771665,1.4798749999999998,2.15025,-0.32671599999999995,-0.36951249999999997,-0.28597500000000003
93,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_alternate_start_max,BUID,mse_embedding_alternate_start_max_dinov2,4,40,1.260307,1.16545,1.3711499999999999,0.98759,0.875,1.115,1.6862,1.544875,1.8349999999999997,-0.272717,-0.294,-0.24950000000000003
