subset_index,mean_total,std_total,iqr_total,range_total
0,164.68,7.001991058825972,9.0,32
1,160.65,6.225355452104764,8.0,31
2,166.1,5.538661180896303,5.25,28
3,137.15,5.3359368645273735,7.25,26
4,116.46,6.6597236573238705,9.0,33
