subset_index,mean_total,std_total,iqr_total,range_total
0,198.73,1.8138357147217061,2.0,7
1,192.82,2.4303634844744226,4.0,9
2,200.0,0.0,0.0,0
3,189.46,3.531732055681932,5.0,16
4,190.02,3.1844952662879047,4.0,15
5,177.38,3.7221151801282875,6.0,20
6,200.0,0.0,0.0,0
