subset_index,mean_total,std_total,iqr_total,range_total
0,34.29,4.285976663445096,6.0,22
1,30.07,3.13099525919975,4.0,14
2,32.05,4.365556185422519,6.0,21
3,28.13,3.356450144983175,4.25,15
4,23.8,3.3904202534419667,5.0,15
5,23.93,2.5196400255960896,3.25,13
6,31.64,3.7403613502311552,5.0,15
