subset_index,mean_total,std_total,iqr_total,range_total
0,29.29,2.375357495688435,3.0,12
1,26.64,3.0600719605983784,3.0,19
2,32.67,3.640554403334246,5.0,17
3,49.82,4.395544116580799,4.0,19
4,28.21,2.8294804462939127,4.0,13
5,19.39,2.07386332503111,3.0,10
6,30.25,2.9725172137194735,4.0,17
